id,Date,State,Total Confirmed Cases,Total Deaths
3149,Sat 2/18,Guam,61875,418
3150,Sat 2/18,Hawaii,369983,1819
3151,Sat 2/18,Idaho,517654,5402
3152,Sat 2/18,Illinois,4058087,41335
3153,Sat 2/18,Indiana,2038725,26003
3154,Sat 2/18,Iowa,898762,10655
3155,Sat 2/18,Kansas,932516,10153
3156,Sat 2/18,Kentucky,1704713,18079
3157,Sat 2/18,Louisiana,1560627,18666
3158,Sat 2/18,Maine,314118,2916
3159,Sat 2/18,Maryland,1357147,16438
3160,Sat 2/18,Massachusetts,2211790,24029
3161,Sat 2/18,Michigan,3033891,41813
3162,Sat 2/18,Minnesota,1766860,14742
3163,Sat 2/18,Mississippi,984614,13296
3164,Sat 2/18,Missouri,1776973,23701
3165,Sat 2/18,Montana,328005,3664
3166,Sat 2/18,Nebraska,564551,4966
3167,Sat 2/18,Nevada,886696,12033
3168,Sat 2/18,New Hampshire,375922,2974
3169,Sat 2/18,New Jersey,3032373,35956
3170,Sat 2/18,New Mexico,667506,9025
3171,Sat 2/18,New York,6756370,79204
3172,Sat 2/18,North Carolina,3449973,29326
3173,Sat 2/18,North Dakota,285380,2506
3174,Sat 2/18,Northern Mariana Islands,13395,41
3175,Sat 2/18,Ohio,3373859,41676
3176,Sat 2/18,Oklahoma,1281551,16292
3177,Sat 2/18,Oregon,956770,9299
3178,Sat 2/18,Pennsylvania,3501712,50127
3179,Sat 2/18,Puerto Rico,1127904,5771
3180,Sat 2/18,Rhode Island,458256,3878
3181,Sat 2/18,South Carolina,1823413,19863
3182,Sat 2/18,South Dakota,276655,3187
3183,Sat 2/18,Tennessee,2433283,28823
3184,Sat 2/18,Texas,8300794,93822
3185,Sat 2/18,Utah,1085826,5273
3186,Sat 2/18,Vermont,151477,910
3187,Sat 2/18,Virgin Islands,24705,130
3188,Sat 2/18,Virginia,2279706,23678
3189,Sat 2/18,Washington,1920195,15616
3190,Sat 2/18,West Virginia,639246,8024
3191,Sat 2/18,Wisconsin,1994408,16310
3192,Sat 2/18,Wyoming,184505,1996
3193,Sun 2/19,Alabama,1633743,21369
3194,Sun 2/19,Alaska,306151,1426
3195,Sun 2/19,American Samoa,8320,34
3196,Sun 2/19,Arizona,2407765,33003
3197,Sun 2/19,Arkansas,1002094,12956
3198,Sun 2/19,California,12059486,103015
3199,Sun 2/19,Colorado,1756977,14105
3200,Sun 2/19,Connecticut,973327,12086
3201,Sun 2/19,Delaware,328915,3308
3202,Sun 2/19,District of Columbia,177215,1426
3203,Sun 2/19,Florida,7473371,86294
3204,Sun 2/19,Georgia,2961073,40731
3205,Sun 2/19,Guam,61875,418
3206,Sun 2/19,Hawaii,369983,1819
3207,Sun 2/19,Idaho,517654,5402
3208,Sun 2/19,Illinois,4058087,41335
3209,Sun 2/19,Indiana,2038725,26003
3210,Sun 2/19,Iowa,898762,10655
3211,Sun 2/19,Kansas,932516,10153
3212,Sun 2/19,Kentucky,1704713,18079
3213,Sun 2/19,Louisiana,1560627,18666
3214,Sun 2/19,Maine,314118,2916
3215,Sun 2/19,Maryland,1357147,16438
3216,Sun 2/19,Massachusetts,2211790,24029
3217,Sun 2/19,Michigan,3033891,41813
3218,Sun 2/19,Minnesota,1766860,14742
3219,Sun 2/19,Mississippi,984614,13296
3220,Sun 2/19,Missouri,1776973,23701
3221,Sun 2/19,Montana,328005,3664
3222,Sun 2/19,Nebraska,564551,4966
3223,Sun 2/19,Nevada,886696,12033
3224,Sun 2/19,New Hampshire,375922,2974
3225,Sun 2/19,New Jersey,3032373,35956
3226,Sun 2/19,New Mexico,667506,9025
3227,Sun 2/19,New York,6757482,79204
3228,Sun 2/19,North Carolina,3449973,29326
3229,Sun 2/19,North Dakota,285380,2506
3230,Sun 2/19,Northern Mariana Islands,13395,41
3231,Sun 2/19,Ohio,3373859,41676
3232,Sun 2/19,Oklahoma,1281551,16292
3233,Sun 2/19,Oregon,956770,9299
3234,Sun 2/19,Pennsylvania,3501712,50127
3235,Sun 2/19,Puerto Rico,1128437,5771
3236,Sun 2/19,Rhode Island,458256,3878
3237,Sun 2/19,South Carolina,1823413,19863
3238,Sun 2/19,South Dakota,276655,3187
3239,Sun 2/19,Tennessee,2433283,28823
3240,Sun 2/19,Texas,8300794,93822
3241,Sun 2/19,Utah,1085826,5273
3242,Sun 2/19,Vermont,151477,910
3243,Sun 2/19,Virgin Islands,24705,130
3244,Sun 2/19,Virginia,2279706,23678
3245,Sun 2/19,Washington,1920195,15616
3246,Sun 2/19,West Virginia,639246,8024
3247,Sun 2/19,Wisconsin,1994408,16310
3248,Sun 2/19,Wyoming,184505,1996
3249,Mon 2/20,Alabama,1633743,21369
3250,Mon 2/20,Alaska,306151,1426
3251,Mon 2/20,American Samoa,8320,34
3252,Mon 2/20,Arizona,2407765,33003
3253,Mon 2/20,Arkansas,1002171,12956
3254,Mon 2/20,California,12059486,103015
3255,Mon 2/20,Colorado,1758004,14105
3256,Mon 2/20,Connecticut,973402,12086
3257,Mon 2/20,Delaware,328915,3308
3258,Mon 2/20,District of Columbia,177215,1426
3259,Mon 2/20,Florida,7473371,86294
3260,Mon 2/20,Georgia,2961073,40731
3261,Mon 2/20,Guam,61875,418
3262,Mon 2/20,Hawaii,369983,1819
3263,Mon 2/20,Idaho,517654,5402
3264,Mon 2/20,Illinois,4058087,41335
3265,Mon 2/20,Indiana,2038725,26003
3266,Mon 2/20,Iowa,898762,10655
3267,Mon 2/20,Kansas,932516,10153
3268,Mon 2/20,Kentucky,1708442,18132
3269,Mon 2/20,Louisiana,1560627,18666
3270,Mon 2/20,Maine,314118,2916
3271,Mon 2/20,Maryland,1357147,16438
3272,Mon 2/20,Massachusetts,2211790,24029
3273,Mon 2/20,Michigan,3033891,41813
3274,Mon 2/20,Minnesota,1766860,14742
3275,Mon 2/20,Mississippi,984614,13296
3276,Mon 2/20,Missouri,1777043,23701
3277,Mon 2/20,Montana,328005,3664
3278,Mon 2/20,Nebraska,564551,4966
3279,Mon 2/20,Nevada,886696,12033
3280,Mon 2/20,New Hampshire,375922,2974
3281,Mon 2/20,New Jersey,3032373,35956
3282,Mon 2/20,New Mexico,667506,9025
3283,Mon 2/20,New York,6758339,79204
3284,Mon 2/20,North Carolina,3449973,29326
3285,Mon 2/20,North Dakota,285380,2506
3286,Mon 2/20,Northern Mariana Islands,13395,41
3287,Mon 2/20,Ohio,3373859,41676
3288,Mon 2/20,Oklahoma,1281551,16292
3289,Mon 2/20,Oregon,956770,9299
3290,Mon 2/20,Pennsylvania,3502122,50127
3291,Mon 2/20,Puerto Rico,1128752,5771
3292,Mon 2/20,Rhode Island,458256,3878
3293,Mon 2/20,South Carolina,1823413,19863
3294,Mon 2/20,South Dakota,276655,3187
3295,Mon 2/20,Tennessee,2433283,28823
3296,Mon 2/20,Texas,8300794,93824
3297,Mon 2/20,Utah,1085826,5273
3298,Mon 2/20,Vermont,151477,910
3299,Mon 2/20,Virgin Islands,24705,130
3300,Mon 2/20,Virginia,2281593,23678
3301,Mon 2/20,Washington,1920195,15616
3302,Mon 2/20,West Virginia,639246,8024
3303,Mon 2/20,Wisconsin,1994408,16310
3304,Mon 2/20,Wyoming,184505,1996
3305,Tue 2/21,Alabama,1633743,21369
3306,Tue 2/21,Alaska,306928,1438
3307,Tue 2/21,American Samoa,8320,34
3308,Tue 2/21,Arizona,2407765,33003
3309,Tue 2/21,Arkansas,1002171,12956
3310,Tue 2/21,California,12062220,103075
3311,Tue 2/21,Colorado,1758459,14105
3312,Tue 2/21,Connecticut,973527,12086
3313,Tue 2/21,Delaware,328915,3308
3314,Tue 2/21,District of Columbia,177215,1426
3315,Tue 2/21,Florida,7473371,86294
3316,Tue 2/21,Georgia,2961073,40731
3317,Tue 2/21,Guam,61916,420
3318,Tue 2/21,Hawaii,369983,1819
3319,Tue 2/21,Idaho,517654,5402
3320,Tue 2/21,Illinois,4058188,41335
3321,Tue 2/21,Indiana,2038725,26003
3322,Tue 2/21,Iowa,898762,10655
3323,Tue 2/21,Kansas,932572,10153
3324,Tue 2/21,Kentucky,1708442,18132
3325,Tue 2/21,Louisiana,1560627,18666
3326,Tue 2/21,Maine,315068,2923
3327,Tue 2/21,Maryland,1357684,16444
3328,Tue 2/21,Massachusetts,2211790,24029
3329,Tue 2/21,Michigan,3040428,41902
3330,Tue 2/21,Minnesota,1766860,14742
3331,Tue 2/21,Mississippi,984614,13296
3332,Tue 2/21,Missouri,1780409,23737
3333,Tue 2/21,Montana,328159,3664
3334,Tue 2/21,Nebraska,564707,4968
3335,Tue 2/21,Nevada,886696,12033
3336,Tue 2/21,New Hampshire,375922,2974
3337,Tue 2/21,New Jersey,3035281,35969
3338,Tue 2/21,New Mexico,668109,9029
3339,Tue 2/21,New York,6764874,79226
3340,Tue 2/21,North Carolina,3449973,29326
3341,Tue 2/21,North Dakota,285380,2506
3342,Tue 2/21,Northern Mariana Islands,13395,41
3343,Tue 2/21,Ohio,3373859,41676
3344,Tue 2/21,Oklahoma,1281551,16292
3345,Tue 2/21,Oregon,956770,9299
3346,Tue 2/21,Pennsylvania,3502122,50127
3347,Tue 2/21,Puerto Rico,1128820,5774
3348,Tue 2/21,Rhode Island,458256,3878
3349,Tue 2/21,South Carolina,1823413,19863
3350,Tue 2/21,South Dakota,276655,3187
3351,Tue 2/21,Tennessee,2433283,28823
3352,Tue 2/21,Texas,8300794,93828
3353,Tue 2/21,Utah,1085826,5273
3354,Tue 2/21,Vermont,151477,910
3355,Tue 2/21,Virgin Islands,24736,130
3356,Tue 2/21,Virginia,2282206,23708
3357,Tue 2/21,Washington,1920195,15616
3358,Tue 2/21,West Virginia,639246,8024
3359,Tue 2/21,Wisconsin,1996467,16326
3360,Tue 2/21,Wyoming,184816,1998
3361,Wed 2/22,Alabama,1638348,21400
3362,Wed 2/22,Alaska,306928,1438
3363,Wed 2/22,American Samoa,8320,34
3364,Wed 2/22,Arizona,2434631,33042
3365,Wed 2/22,Arkansas,1003502,12961
3366,Wed 2/22,California,12063650,103091
3367,Wed 2/22,Colorado,1759159,14106
3368,Wed 2/22,Connecticut,973714,12144
3369,Wed 2/22,Delaware,330332,3309
3370,Wed 2/22,District of Columbia,177215,1426
3371,Wed 2/22,Florida,7473371,86294
3372,Wed 2/22,Georgia,2972781,40815
3373,Wed 2/22,Guam,61916,420
3374,Wed 2/22,Hawaii,369983,1819
3375,Wed 2/22,Idaho,518542,5406
3376,Wed 2/22,Illinois,4058220,41335
3377,Wed 2/22,Indiana,2043069,26003
3378,Wed 2/22,Iowa,900343,10673
3379,Wed 2/22,Kansas,934499,10153
3380,Wed 2/22,Kentucky,1708442,18132
3381,Wed 2/22,Louisiana,1566105,18706
3382,Wed 2/22,Maine,315068,2923
3383,Wed 2/22,Maryland,1359391,16460
3384,Wed 2/22,Massachusetts,2211790,24029
3385,Wed 2/22,Michigan,3040428,41902
3386,Wed 2/22,Minnesota,1766860,14742
3387,Wed 2/22,Mississippi,987105,13320
3388,Wed 2/22,Missouri,1780699,23738
3389,Wed 2/22,Montana,328159,3664
3390,Wed 2/22,Nebraska,564809,4968
3391,Wed 2/22,Nevada,886696,12041
3392,Wed 2/22,New Hampshire,376514,2985
3393,Wed 2/22,New Jersey,3036231,35977
3394,Wed 2/22,New Mexico,668288,9030
3395,Wed 2/22,New York,6764874,79231
3396,Wed 2/22,North Carolina,3459600,29365
3397,Wed 2/22,North Dakota,285380,2506
3398,Wed 2/22,Northern Mariana Islands,13395,41
3399,Wed 2/22,Ohio,3373859,41676
3400,Wed 2/22,Oklahoma,1281551,16292
3401,Wed 2/22,Oregon,959393,9338
3402,Wed 2/22,Pennsylvania,3512137,50240
3403,Wed 2/22,Puerto Rico,1129092,5781
3404,Wed 2/22,Rhode Island,458256,3878
3405,Wed 2/22,South Carolina,1827620,19938
3406,Wed 2/22,South Dakota,277651,3195
3407,Wed 2/22,Tennessee,2440754,28879
3408,Wed 2/22,Texas,8316766,93908
3409,Wed 2/22,Utah,1085826,5273
3410,Wed 2/22,Vermont,151925,917
3411,Wed 2/22,Virgin Islands,24736,130
3412,Wed 2/22,Virginia,2283262,23708
3413,Wed 2/22,Washington,1924418,15667
3414,Wed 2/22,West Virginia,640150,8027
3415,Wed 2/22,Wisconsin,1997347,16331
3416,Wed 2/22,Wyoming,184816,1998
3417,Thu 2/23,Alabama,1638348,21400
3418,Thu 2/23,Alaska,306928,1438
3419,Thu 2/23,American Samoa,8320,34
3420,Thu 2/23,Arizona,2434631,33042
3421,Thu 2/23,Arkansas,1003809,12966
3422,Thu 2/23,California,12083679,103193
3423,Thu 2/23,Colorado,1759739,14106
3424,Thu 2/23,Connecticut,974143,12145
3425,Thu 2/23,Delaware,330332,3309
3426,Thu 2/23,District of Columbia,177504,1427
3427,Thu 2/23,Florida,7473371,86294
3428,Thu 2/23,Georgia,2972781,40815
3429,Thu 2/23,Guam,61916,420
3430,Thu 2/23,Hawaii,369983,1819
3431,Thu 2/23,Idaho,518573,5406
3432,Thu 2/23,Illinois,4069289,41379
3433,Thu 2/23,Indiana,2043069,26045
3434,Thu 2/23,Iowa,900343,10673
3435,Thu 2/23,Kansas,934499,10153
3436,Thu 2/23,Kentucky,1708442,18132
3437,Thu 2/23,Louisiana,1566105,18706
3438,Thu 2/23,Maine,315068,2923
3439,Thu 2/23,Maryland,1359862,16467
3440,Thu 2/23,Massachusetts,2216870,24131
3441,Thu 2/23,Michigan,3040428,41902
3442,Thu 2/23,Minnesota,1770117,14766
3443,Thu 2/23,Mississippi,987105,13320
3444,Thu 2/23,Missouri,1780866,23740
3445,Thu 2/23,Montana,328159,3664
3446,Thu 2/23,Nebraska,564901,4970
3447,Thu 2/23,Nevada,887803,12041
3448,Thu 2/23,New Hampshire,376862,2988
3449,Thu 2/23,New Jersey,3037609,35977
3450,Thu 2/23,New Mexico,668518,9033
3451,Thu 2/23,New York,6767680,79264
3452,Thu 2/23,North Carolina,3459600,29365
3453,Thu 2/23,North Dakota,285380,2510
3454,Thu 2/23,Northern Mariana Islands,13395,41
3455,Thu 2/23,Ohio,3382995,41746
3456,Thu 2/23,Oklahoma,1284450,16336
3457,Thu 2/23,Oregon,959393,9338
3458,Thu 2/23,Pennsylvania,3512137,50240
3459,Thu 2/23,Puerto Rico,1129630,5785
3460,Thu 2/23,Rhode Island,459256,3889
3461,Thu 2/23,South Carolina,1827620,19938
3462,Thu 2/23,South Dakota,277651,3195
3463,Thu 2/23,Tennessee,2440754,28879
3464,Thu 2/23,Texas,8316766,93909
3465,Thu 2/23,Utah,1087468,5276
3466,Thu 2/23,Vermont,151925,917
3467,Thu 2/23,Virgin Islands,24736,130
3468,Thu 2/23,Virginia,2284147,23708
3469,Thu 2/23,Washington,1924418,15667
3470,Thu 2/23,West Virginia,640150,8027
3471,Thu 2/23,Wisconsin,1998055,16343
3472,Thu 2/23,Wyoming,184816,1998
3473,Fri 2/24,Alabama,1638348,21400
3474,Fri 2/24,Alaska,306928,1438
3475,Fri 2/24,American Samoa,8320,34
3476,Fri 2/24,Arizona,2434631,33042
3477,Fri 2/24,Arkansas,1003809,12966
3478,Fri 2/24,California,12085063,103211
3479,Fri 2/24,Colorado,1760435,14106
3480,Fri 2/24,Connecticut,974374,12145
3481,Fri 2/24,Delaware,330332,3309
3482,Fri 2/24,District of Columbia,177504,1427
3483,Fri 2/24,Florida,7473371,86294
3484,Fri 2/24,Georgia,2972781,40815
3485,Fri 2/24,Guam,61916,420
3486,Fri 2/24,Hawaii,369983,1819
3487,Fri 2/24,Idaho,518579,5406
3488,Fri 2/24,Illinois,4069322,41379
3489,Fri 2/24,Indiana,2043069,26045
3490,Fri 2/24,Iowa,900343,10673
3491,Fri 2/24,Kansas,934499,10153
3492,Fri 2/24,Kentucky,1708442,18132
3493,Fri 2/24,Louisiana,1566105,18706
3494,Fri 2/24,Maine,315068,2923
3495,Fri 2/24,Maryland,1360396,16473
3496,Fri 2/24,Massachusetts,2216870,24131
3497,Fri 2/24,Michigan,3040428,41902
3498,Fri 2/24,Minnesota,1770117,14766
3499,Fri 2/24,Mississippi,987105,13320
3500,Fri 2/24,Missouri,1781120,23741
3501,Fri 2/24,Montana,328832,3667
3502,Fri 2/24,Nebraska,565932,4994
3503,Fri 2/24,Nevada,887803,12041
3504,Fri 2/24,New Hampshire,376862,2988
3505,Fri 2/24,New Jersey,3038713,35988
3506,Fri 2/24,New Mexico,668677,9033
3507,Fri 2/24,New York,6769755,79266
3508,Fri 2/24,North Carolina,3459600,29365
3509,Fri 2/24,North Dakota,286247,2510
3510,Fri 2/24,Northern Mariana Islands,13395,41
3511,Fri 2/24,Ohio,3382995,41746
3512,Fri 2/24,Oklahoma,1284450,16336
3513,Fri 2/24,Oregon,959393,9338
3514,Fri 2/24,Pennsylvania,3512137,50240
3515,Fri 2/24,Puerto Rico,1130278,5790
3516,Fri 2/24,Rhode Island,459256,3889
3517,Fri 2/24,South Carolina,1827620,19938
3518,Fri 2/24,South Dakota,277651,3195
3519,Fri 2/24,Tennessee,2440754,28879
3520,Fri 2/24,Texas,8316766,93918
3521,Fri 2/24,Utah,1087468,5276
3522,Fri 2/24,Vermont,151925,917
3523,Fri 2/24,Virgin Islands,24756,130
3524,Fri 2/24,Virginia,2284995,23708
3525,Fri 2/24,Washington,1924418,15667
3526,Fri 2/24,West Virginia,640150,8027
3527,Fri 2/24,Wisconsin,1998663,16346
3528,Fri 2/24,Wyoming,184816,1998
3529,Sat 2/25,Alabama,1638348,21400
3530,Sat 2/25,Alaska,306928,1438
3531,Sat 2/25,American Samoa,8320,34
3532,Sat 2/25,Arizona,2434631,33042
3533,Sat 2/25,Arkansas,1004294,12979
3534,Sat 2/25,California,12085063,103211
3535,Sat 2/25,Colorado,1760435,14106
3536,Sat 2/25,Connecticut,974374,12145
3537,Sat 2/25,Delaware,330332,3309
3538,Sat 2/25,District of Columbia,177504,1427
3539,Sat 2/25,Florida,7473371,86294
3540,Sat 2/25,Georgia,2972781,40815
3541,Sat 2/25,Guam,61916,420
3542,Sat 2/25,Hawaii,369983,1819
3543,Sat 2/25,Idaho,518579,5406
3544,Sat 2/25,Illinois,4069322,41379
3545,Sat 2/25,Indiana,2043069,26045
3546,Sat 2/25,Iowa,900343,10673
3547,Sat 2/25,Kansas,934499,10153
3548,Sat 2/25,Kentucky,1708442,18132
3549,Sat 2/25,Louisiana,1566105,18706
3550,Sat 2/25,Maine,315068,2923
3551,Sat 2/25,Maryland,1360396,16473
3552,Sat 2/25,Massachusetts,2216870,24131
3553,Sat 2/25,Michigan,3040428,41902
3554,Sat 2/25,Minnesota,1770117,14766
3555,Sat 2/25,Mississippi,987105,13320
3556,Sat 2/25,Missouri,1781124,23741
3557,Sat 2/25,Montana,328832,3667
3558,Sat 2/25,Nebraska,565932,4994
3559,Sat 2/25,Nevada,887803,12041
3560,Sat 2/25,New Hampshire,376862,2988
3561,Sat 2/25,New Jersey,3038713,35988
3562,Sat 2/25,New Mexico,668677,9033
3563,Sat 2/25,New York,6770793,79266
3564,Sat 2/25,North Carolina,3459600,29365
3565,Sat 2/25,North Dakota,286247,2510
3566,Sat 2/25,Northern Mariana Islands,13395,41
3567,Sat 2/25,Ohio,3382995,41746
3568,Sat 2/25,Oklahoma,1284450,16336
3569,Sat 2/25,Oregon,959393,9338
3570,Sat 2/25,Pennsylvania,3512137,50240
3571,Sat 2/25,Puerto Rico,1130278,5790
3572,Sat 2/25,Rhode Island,459256,3889
3573,Sat 2/25,South Carolina,1827620,19938
3574,Sat 2/25,South Dakota,277651,3195
3575,Sat 2/25,Tennessee,2440754,28879
3576,Sat 2/25,Texas,8316766,93918
3577,Sat 2/25,Utah,1087468,5276
3578,Sat 2/25,Vermont,151925,917
3579,Sat 2/25,Virgin Islands,24756,130
3580,Sat 2/25,Virginia,2284995,23708
3581,Sat 2/25,Washington,1924418,15667
3582,Sat 2/25,West Virginia,640150,8027
3583,Sat 2/25,Wisconsin,1998663,16346
3584,Sat 2/25,Wyoming,184816,1998
3585,Sun 2/26,Alabama,1638348,21400
3586,Sun 2/26,Alaska,306928,1438
3587,Sun 2/26,American Samoa,8320,34
3588,Sun 2/26,Arizona,2434631,33042
3589,Sun 2/26,Arkansas,1004353,12979
3590,Sun 2/26,California,12085125,103211
3591,Sun 2/26,Colorado,1760435,14106
3592,Sun 2/26,Connecticut,974736,12145
3593,Sun 2/26,Delaware,330332,3309
3594,Sun 2/26,District of Columbia,177504,1427
3595,Sun 2/26,Florida,7473371,86294
3596,Sun 2/26,Georgia,2972781,40815
3597,Sun 2/26,Guam,61916,420
3598,Sun 2/26,Hawaii,369983,1819
3599,Sun 2/26,Idaho,518579,5406
3600,Sun 2/26,Illinois,4069322,41379
3601,Sun 2/26,Indiana,2043069,26045
3602,Sun 2/26,Iowa,900343,10673
3603,Sun 2/26,Kansas,934499,10153
3604,Sun 2/26,Kentucky,1708442,18132
3605,Sun 2/26,Louisiana,1566105,18706
3606,Sun 2/26,Maine,315068,2923
3607,Sun 2/26,Maryland,1360396,16473
3608,Sun 2/26,Massachusetts,2216870,24131
3609,Sun 2/26,Michigan,3040428,41902
3610,Sun 2/26,Minnesota,1770117,14766
3611,Sun 2/26,Mississippi,987105,13320
3612,Sun 2/26,Missouri,1781124,23741
3613,Sun 2/26,Montana,328832,3667
3614,Sun 2/26,Nebraska,565932,4994
3615,Sun 2/26,Nevada,887803,12041
3616,Sun 2/26,New Hampshire,376862,2988
3617,Sun 2/26,New Jersey,3038713,35988
3618,Sun 2/26,New Mexico,668677,9033
3619,Sun 2/26,New York,6771746,79266
3620,Sun 2/26,North Carolina,3459600,29365
3621,Sun 2/26,North Dakota,286247,2510
3622,Sun 2/26,Northern Mariana Islands,13395,41
3623,Sun 2/26,Ohio,3382995,41746
3624,Sun 2/26,Oklahoma,1284450,16336
3625,Sun 2/26,Oregon,959393,9338
3626,Sun 2/26,Pennsylvania,3512137,50240
3627,Sun 2/26,Puerto Rico,1131160,5791
3628,Sun 2/26,Rhode Island,459256,3889
3629,Sun 2/26,South Carolina,1827620,19938
3630,Sun 2/26,South Dakota,277651,3195
3631,Sun 2/26,Tennessee,2440754,28879
3632,Sun 2/26,Texas,8316766,93918
3633,Sun 2/26,Utah,1087468,5276
3634,Sun 2/26,Vermont,151925,917
3635,Sun 2/26,Virgin Islands,24756,130
3636,Sun 2/26,Virginia,2284995,23708
3637,Sun 2/26,Washington,1924418,15667
3638,Sun 2/26,West Virginia,640150,8027
3639,Sun 2/26,Wisconsin,1998663,16346
3640,Sun 2/26,Wyoming,184816,1998
3641,Mon 2/27,Alabama,1638348,21400
3642,Mon 2/27,Alaska,306928,1438
3643,Mon 2/27,American Samoa,8320,34
3644,Mon 2/27,Arizona,2434631,33042
3645,Mon 2/27,Arkansas,1004436,12979
3646,Mon 2/27,California,12087218,103244
3647,Mon 2/27,Colorado,1761365,14106
3648,Mon 2/27,Connecticut,974922,12145
3649,Mon 2/27,Delaware,330332,3309
3650,Mon 2/27,District of Columbia,177504,1427
3651,Mon 2/27,Florida,7473371,86294
3652,Mon 2/27,Georgia,2972781,40815
3653,Mon 2/27,Guam,61951,421
3654,Mon 2/27,Hawaii,369983,1819
3655,Mon 2/27,Idaho,518595,5406
3656,Mon 2/27,Illinois,4069322,41379
3657,Mon 2/27,Indiana,2043069,26045
3658,Mon 2/27,Iowa,900343,10673
3659,Mon 2/27,Kansas,934499,10153
3660,Mon 2/27,Kentucky,1713220,18171
3661,Mon 2/27,Louisiana,1566105,18706
3662,Mon 2/27,Maine,315068,2923
3663,Mon 2/27,Maryland,1360972,16476
3664,Mon 2/27,Massachusetts,2216870,24131
3665,Mon 2/27,Michigan,3040428,41902
3666,Mon 2/27,Minnesota,1770117,14766
3667,Mon 2/27,Mississippi,987105,13351
3668,Mon 2/27,Missouri,1781275,23741
3669,Mon 2/27,Montana,328961,3667
3670,Mon 2/27,Nebraska,566055,4994
3671,Mon 2/27,Nevada,887803,12041
3672,Mon 2/27,New Hampshire,377427,2996
3673,Mon 2/27,New Jersey,3041481,35994
3674,Mon 2/27,New Mexico,669109,9039
3675,Mon 2/27,New York,6774709,79162
3676,Mon 2/27,North Carolina,3459600,29365
3677,Mon 2/27,North Dakota,286247,2510
3678,Mon 2/27,Northern Mariana Islands,13395,41
3679,Mon 2/27,Ohio,3382995,41746
3680,Mon 2/27,Oklahoma,1284450,16336
3681,Mon 2/27,Oregon,959393,9338
3682,Mon 2/27,Pennsylvania,3512545,50240
3683,Mon 2/27,Puerto Rico,1131363,5791
3684,Mon 2/27,Rhode Island,459256,3889
3685,Mon 2/27,South Carolina,1827620,19938
3686,Mon 2/27,South Dakota,277651,3195
3687,Mon 2/27,Tennessee,2440754,28879
3688,Mon 2/27,Texas,8316766,93923
3689,Mon 2/27,Utah,1087468,5276
3690,Mon 2/27,Vermont,151925,917
3691,Mon 2/27,Virgin Islands,24764,130
3692,Mon 2/27,Virginia,2286695,23708
3693,Mon 2/27,Washington,1924418,15667
3694,Mon 2/27,West Virginia,640150,8027
3695,Mon 2/27,Wisconsin,1998663,16346
3696,Mon 2/27,Wyoming,184816,1998
3697,Tue 2/28,Alabama,1638348,21452
3698,Tue 2/28,Alaska,307377,1438
3699,Tue 2/28,American Samoa,8320,34
3700,Tue 2/28,Arizona,2434631,33043
3701,Tue 2/28,Arkansas,1004752,12984
3702,Tue 2/28,California,12088153,103554
3703,Tue 2/28,Colorado,1761881,14117
3704,Tue 2/28,Connecticut,975241,12145
3705,Tue 2/28,Delaware,330332,3309
3706,Tue 2/28,District of Columbia,177504,1427
3707,Tue 2/28,Florida,7473371,86294
3708,Tue 2/28,Georgia,2972781,40832
3709,Tue 2/28,Guam,61951,421
3710,Tue 2/28,Hawaii,369983,1819
3711,Tue 2/28,Idaho,518603,5408
3712,Tue 2/28,Illinois,4069426,41379
3713,Tue 2/28,Indiana,2043069,26045
3714,Tue 2/28,Iowa,900343,10673
3715,Tue 2/28,Kansas,934526,10168
3716,Tue 2/28,Kentucky,1713220,18190
3717,Tue 2/28,Louisiana,1566105,18706
3718,Tue 2/28,Maine,316760,2935
3719,Tue 2/28,Maryland,1362053,16526
3720,Tue 2/28,Massachusetts,2216870,24131
3721,Tue 2/28,Michigan,3047915,42041
3722,Tue 2/28,Minnesota,1770117,14766
3723,Tue 2/28,Mississippi,987105,13351
3724,Tue 2/28,Missouri,1783978,23819
3725,Tue 2/28,Montana,328961,3674
3726,Tue 2/28,Nebraska,566128,5019
3727,Tue 2/28,Nevada,887803,12049
3728,Tue 2/28,New Hampshire,377435,2996
3729,Tue 2/28,New Jersey,3042227,35994
3730,Tue 2/28,New Mexico,669298,9048
3731,Tue 2/28,New York,6776934,79625
3732,Tue 2/28,North Carolina,3459600,29519
3733,Tue 2/28,North Dakota,286247,2510
3734,Tue 2/28,Northern Mariana Islands,13395,41
3735,Tue 2/28,Ohio,3382995,41826
3736,Tue 2/28,Oklahoma,1284450,16376
3737,Tue 2/28,Oregon,959393,9340
3738,Tue 2/28,Pennsylvania,3512545,50248
3739,Tue 2/28,Puerto Rico,1131423,5796
3740,Tue 2/28,Rhode Island,459256,3892
3741,Tue 2/28,South Carolina,1833731,20022
3742,Tue 2/28,South Dakota,277651,3196
3743,Tue 2/28,Tennessee,2440754,28879
3744,Tue 2/28,Texas,8316766,94059
3745,Tue 2/28,Utah,1087468,5276
3746,Tue 2/28,Vermont,151925,917
3747,Tue 2/28,Virgin Islands,24766,130
3748,Tue 2/28,Virginia,2287440,23738
3749,Tue 2/28,Washington,1924418,15668
3750,Tue 2/28,West Virginia,640150,8048
3751,Tue 2/28,Wisconsin,2000875,16377
3752,Tue 2/28,Wyoming,185159,2002
3753,Wed 3/1,Alabama,1642062,21511
3754,Wed 3/1,Alaska,307377,1438
